100_LitersPerDay_[Liters/h/15Minutes]	200LitersPerDay_[Liters/h/15Minutes]	300LitersPerDay_[Liters/h/15Minutes]
0	11.2	11.2
0	0	0
0	0	0
18.4	0	18.4
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	36	36
0	0	0
0	23.2	23.2
0	9.6	9.6
0	0	0
0	27.2	27.2
0	0	0
0	0	0
0	0	0
0	0	0
2.4	3.2	5.6
1.6	0	1.6
0	29.6	29.6
0	0	0
0	27.2	27.2
0	10.4	10.4
4	27.2	31.2
0	2.4	2.4
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	12.8	12.8
0	28	28
0	25.6	25.6
0	0	0
0	0	0
0	12	12
0	65.6	65.6
0	98.4	98.4
0	0	0
0	11.2	11.2
0	0	0
0	12	12
0	0	0
0	0	0
0	22.4	22.4
0	0	0
0	0	0
0	0	0
0	49.6	49.6
0	0	0
0	0	0
0	29.6	29.6
0	10.4	10.4
0	0	0
0	4	4
0	0	0
0	3.2	3.2
0	14.4	14.4
0	0	0
0	0	0
0	11.2	11.2
0	0	0
0	20.8	20.8
0	0	0
0	0	0
0	27.2	27.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	11.2	11.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	224	224
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	37.6	37.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	18.4	18.4
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	13.6	13.6
0	0	0
0	3.2	3.2
0	0	0
0	0	0
0	0	0
0	25.6	25.6
0	104	104
0	0	0
0	62.4	62.4
0	93.6	93.6
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	24.8	24.8
0	6.4	6.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	8	8
0	0	0
0	0	0
0	10.4	10.4
0	27.2	27.2
0	0	0
0	1.6	1.6
0	1.6	1.6
0	0	0
0	0	0
0	16	16
0	26.4	26.4
0	32	32
0	26.4	26.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	0	0
0	0	0
0	27.2	27.2
0	21.6	21.6
0	0	0
0	0	0
0	4	4
0	0	0
0	6.4	6.4
0	22.4	22.4
0	0	0
0	6.4	6.4
0	3.2	3.2
0	1.6	1.6
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	22.4	22.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	26.4	26.4
0	9.6	9.6
0	0	0
0	0	0
0	0	0
0	121.6	121.6
0	30.4	30.4
0	148	148
0	0	0
0	0	0
0	0	0
0	189.6	189.6
0	13.6	13.6
0	31.2	31.2
0	0	0
0	8	8
0	32.8	32.8
0	0	0
0	12	12
0	30.4	30.4
0	0	0
0	18.4	18.4
0	26.4	26.4
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	7.2	7.2
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	0	0
0	30.4	30.4
0	0	0
0	8	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	27.2	27.2
0	192	192
0	147.2	147.2
0	59.2	59.2
0	8	8
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	1.6	1.6
0	0	0
0	37.6	37.6
0	8	8
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	32	32
0	0	0
0	0	0
0	15.2	15.2
0	160	160
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	10.4	10.4
0	0	0
0	14.4	14.4
0	0	0
0	0	0
0	10.4	10.4
0	23.2	23.2
0	0	0
0	0	0
0	0	0
0	4	4
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	31.2	31.2
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	3.2	3.2
0	0	0
0	0	0
0	25.6	25.6
0	24.8	24.8
0	0	0
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	33.6	33.6
0	0	0
0	176	176
0	21.6	21.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	9.6	9.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	12	12
0	0	0
0	0	0
0	184	184
0	7.2	7.2
0	30.4	30.4
0	0	0
0	0	0
0	0	0
0	21.6	21.6
0	0	0
0	13.6	13.6
0	16.8	16.8
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	18.4	18.4
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	23.2	23.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	22.4	22.4
0	0	0
0	37.6	37.6
0	0	0
0	3.2	3.2
0	6.4	6.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	8	8
0	2.4	2.4
0	7.2	7.2
0	0	0
0	0	0
0	21.6	21.6
0	21.6	21.6
0	20.8	20.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	28	28
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	16	16
0	0	0
0	0	0
0	8	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	12.8	12.8
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	27.2	27.2
0	0	0
0	0	0
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	24.8	24.8
0	0	0
0	0	0
0	27.2	27.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	18.4	18.4
0	0	0
0	0	0
0	38.4	38.4
0	26.4	26.4
0	24	24
0	0	0
0	0	0
0	44.8	44.8
0	1.6	1.6
0	32	32
0	8	8
0	0	0
0	11.2	11.2
0	0	0
0	7.2	7.2
0	0	0
0	12	12
0	0	0
0	0	0
0	21.6	21.6
0	0	0
0	2.4	2.4
0	9.6	9.6
0	32.8	32.8
0	0	0
0	0	0
0	0	0
0	26.4	26.4
0	24.8	24.8
0	6.4	6.4
0	6.4	6.4
0	0	0
0	28.8	28.8
0	75.2	75.2
0	116.8	116.8
0	0	0
0	0	0
0	0	0
0	0	0
0	12	12
0	0	0
0	34.4	34.4
0	0	0
0	0	0
0	0	0
0	24.8	24.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	24.8	24.8
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	14.4	14.4
0	0	0
0	13.6	13.6
0	33.6	33.6
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	16.8	16.8
0	0	0
0	3.2	3.2
0	14.4	14.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	53.6	53.6
0	25.6	25.6
0	24	24
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	26.4	26.4
0	32.8	32.8
0	131.2	131.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	27.2	27.2
0	0	0
0	0	0
0	27.2	27.2
0	30.4	30.4
0	24	24
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	27.2	27.2
0	0	0
0	20.8	20.8
0	0	0
0	0	0
0	4	4
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	21.6	21.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	20.8	20.8
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	24	24
0	10.4	10.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	12.8	12.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	18.4	18.4
0	0	0
0	0	0
0	13.6	13.6
0	0	0
0	0	0
0	28.8	28.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	11.2	11.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	25.6	25.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	28.8	28.8
0	0	0
0	16.8	16.8
0	0	0
0	0	0
0	0	0
0	0	0
0	24	24
0	0	0
0	0	0
0	50.4	50.4
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	3.2	3.2
0	0	0
0	0	0
0	26.4	26.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	22.4	22.4
0	0	0
0	3.2	3.2
0	16.8	16.8
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	32.8	32.8
0	303.2	303.2
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	20	20
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	10.4	10.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	11.2	11.2
0	0	0
0	23.2	23.2
0	0	0
0	21.6	21.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	15.2	15.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	32	32
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	24	24
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	20.8	20.8
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	0	0
0	0	0
0	13.6	13.6
0	0	0
0	0	0
0	0	0
0	27.2	27.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	0	0
0	57.6	57.6
0	518.4	518.4
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	24.8	24.8
0	4	4
0	0	0
0	5.6	5.6
0	0	0
0	23.2	23.2
0	0	0
0	32	32
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	15.2	15.2
0	0	0
0	4	4
0	1.6	1.6
0	0	0
0	20.8	20.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	136	136
0	0	0
0	0	0
0	17.6	17.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	0	0
0	0	0
0	21.6	21.6
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	19.2	19.2
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	27.2	27.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	3.2	3.2
0	0	0
0	0	0
0	10.4	10.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	32	32
0	0	0
0	8.8	8.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	28	28
0	34.4	34.4
0	0	0
0	0	0
0	0	0
0	21.6	21.6
0	7.2	7.2
0	0	0
0	11.2	11.2
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	22.4	22.4
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	0	0
0	17.6	17.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	9.6	9.6
0	0	0
0	0	0
0	0	0
0	0	0
17.6	6.4	24
0	0	0
0	0	0
0	5.6	5.6
0	21.6	21.6
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	25.6	25.6
0	0	0
0	28	28
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5.6	0	5.6
0	0	0
4	0	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	0	0
5.6	29.6	35.2
0	0	0
0	0	0
4	0	4
0	11.2	11.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	4.8	4.8
4.8	0	4.8
25.6	8	33.6
0	0	0
0	0	0
0	0	0
0	26.4	26.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
23.2	0	23.2
512	0	512
0	21.6	21.6
0	0	0
3.2	6.4	9.6
0	0	0
0	0	0
0	2.4	2.4
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	23.2	23.2
8.8	0	8.8
0	0	0
0	0	0
0	0	0
0	8.8	8.8
0	21.6	21.6
0	0	0
0	0	0
0	0	0
27.2	79.2	106.4
0	52.8	52.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
17.6	0	17.6
0	14.4	14.4
33.6	12.8	46.4
17.6	0	17.6
24	0	24
0	0	0
0	0	0
0	16.8	16.8
28.8	0	28.8
0	0	0
0	0	0
0	5.6	5.6
21.6	0	21.6
0	0	0
0	0	0
0	0	0
0	0	0
0	8.8	8.8
0	2.4	2.4
0	0	0
0	0	0
0	0	0
4	0	4
0	0	0
0	0	0
0	0	0
2.4	0	2.4
32.8	0	32.8
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	0	0
0	0	0
11.2	0	11.2
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.6	9.6	11.2
0	0	0
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	28.8	28.8
0	0	0
0	0	0
0	0	0
0	28	28
0	26.4	26.4
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	1.6	1.6
0	7.2	7.2
0	0	0
21.6	5.6	27.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	28.8	28.8
0	0	0
15.2	0	15.2
0	0	0
0	0	0
115.2	7.2	122.4
60.8	0	60.8
0	0	0
22.4	0	22.4
0	0	0
0	0	0
0	0	0
0	59.2	59.2
0	0	0
0	0	0
0	8	8
13.6	30.4	44
12	0	12
0	0	0
0	0	0
0	0	0
0	0	0
0	24.8	24.8
0	0	0
24.8	0	24.8
0	0	0
0	5.6	5.6
0	28	28
0	0	0
188	0	188
0	0	0
0	0	0
0	0	0
0	0	0
0	33.6	33.6
0	0	0
0	0	0
8	0	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8.8	8.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	0	0
0	0	0
57.6	0	57.6
3.2	0	3.2
0	14.4	14.4
0	0	0
0	0	0
0	0	0
3.2	7.2	10.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	9.6	9.6
4	2.4	6.4
27.2	0	27.2
0	0	0
0	164	164
0	0	0
0	0	0
2.4	0	2.4
0	0	0
0	0	0
3.2	0	3.2
0	0	0
0	0	0
10.4	5.6	16
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
5.6	17.6	23.2
632	0	632
17.6	8.8	26.4
2.4	0	2.4
24.8	0	24.8
0	0	0
0	24	24
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
9.6	0	9.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
27.2	0	27.2
0	0	0
0	0	0
4.8	0	4.8
0	0	0
0	0	0
7.2	0	7.2
0	0	0
0	6.4	6.4
0	0	0
8	0	8
0	0	0
0	0	0
0	0	0
0	0	0
19.2	0	19.2
0	27.2	27.2
14.4	0	14.4
28	0	28
0	0	0
0	0	0
4.8	0	4.8
20	0	20
13.6	0	13.6
4.8	0	4.8
24.8	0	24.8
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	16.8	16.8
0	0	0
0	0	0
0	0	0
0	0	0
2.4	0	2.4
0	0	0
0	0	0
4	0	4
0	0	0
0	24.8	24.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	164	164
4.8	0	4.8
0	0	0
0	0	0
0	0	0
196	0	196
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
152	4	156
0	0	0
0	23.2	23.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
7.2	0	7.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	11.2	11.2
24.8	0	24.8
0	4	4
0	0	0
0	18.4	18.4
29.6	0	29.6
0	0	0
24.8	0	24.8
0	0	0
0	2.4	2.4
0	14.4	14.4
0	0	0
0	0	0
0	0	0
8	0	8
0	0	0
7.2	0	7.2
18.4	0	18.4
0	0	0
0	0	0
0	0	0
5.6	0	5.6
0	0	0
5.6	0	5.6
0	0	0
0	0	0
0	0	0
0	46.4	46.4
0	92.8	92.8
26.4	0	26.4
0	0	0
0	23.2	23.2
3.2	3.2	6.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	28	28
0	0	0
0	0	0
0	0	0
0	23.2	23.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.6	0	1.6
0	0	0
0	0	0
0	0	0
3.2	0	3.2
0	0	0
12	0	12
0	25.6	25.6
0	0	0
0	0	0
0	24.8	24.8
0	0	0
0	0	0
0	14.4	14.4
0	6.4	6.4
27.2	0	27.2
0	0	0
4	0	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
9.6	0	9.6
0	10.4	10.4
0	36.8	36.8
224	27.2	251.2
0	12.8	12.8
0	0	0
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	0	0
9.6	0	9.6
0	0	0
0	0	0
0	0	0
0	0	0
14.4	0	14.4
0	4	4
0	0	0
4	35.2	39.2
0	0	0
0	0	0
0	0	0
26.4	5.6	32
0	0	0
0	0	0
0	0	0
4	0	4
4	0	4
0	0	0
0	0	0
29.6	0	29.6
0	28	28
0	0	0
0	0	0
2.4	0	2.4
0	0	0
0	24.8	24.8
0	0	0
0	0	0
0	0	0
0	0	0
11.2	0	11.2
0	0	0
0	0	0
6.4	0	6.4
3.2	0	3.2
23.2	0	23.2
16	0	16
0	0	0
0	0	0
17.6	140	157.6
0	24.8	24.8
0	0	0
0	0	0
1.6	0	1.6
5.6	0	5.6
0	11.2	11.2
1.6	0	1.6
0	0	0
0	0	0
0	27.2	27.2
20	36	56
0	0	0
0	0	0
25.6	0	25.6
0	0	0
0	24.8	24.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
